+------------+-----------------------+----------------------+---------------------+---------------------+--------------------+
| Num of gen |           x           |          y           |      Fit value      |         mean        |        best        |
|     69     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     69     |  -0.4220456227827239  | 0.13388858443839824  |  0.9040885210463132 |                     |                    |
|     70     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |  0.9543579279134246 | 0.9820577961761957 |
|     70     |  -0.4220456227827239  | 0.13388858443839824  |  0.9040885210463132 |                     |                    |
|     70     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     70     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     71     |  0.37795437721727615  | 0.33388858443839825  |  0.878094272092073  |  0.9228818677311477 | 0.9733180617556382 |
|     71     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     71     |  0.17795437721727614  | 0.33388858443839825  |  0.9298551053590726 |                     |                    |
|     71     |  -0.4220456227827239  | -0.06611141556160177 |  0.9102600317178067 |                     |                    |
|     72     |  -0.22204562278272388 | 0.33388858443839825  |  0.9215799440578942 |  0.9365802752650083 | 0.9820577961761957 |
|     72     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     72     | -0.022045622782723873 |  0.5338885844383983  |  0.8606255646497477 |                     |                    |
|     72     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     73     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |  0.9820577961761957 | 0.9820577961761957 |
|     73     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     73     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     73     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     74     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |  0.9842457183239516 | 0.9908094847672191 |
|     74     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     74     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     74     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     75     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9864599384719438 | 0.9975729721540305 |
|     75     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     75     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     75     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     76     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9743735949971846 | 0.9975729721540305 |
|     76     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     76     | -0.022045622782723873 | 0.33388858443839825  |  0.944545549902874  |                     |                    |
|     76     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     77     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9881275008610267 | 0.9975729721540305 |
|     77     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     77     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     77     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     78     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9903387324664025 | 0.9975729721540305 |
|     78     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     78     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     78     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     79     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9893213224066766 | 0.9975729721540305 |
|     79     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     79     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     79     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     80     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |  0.9837957568325684 | 0.9975729721540305 |
|     80     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     80     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     80     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     81     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |  0.9787642530168967 | 0.9908094847672191 |
|     81     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     81     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     81     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     82     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9869569887729968 | 0.9908094847672191 |
|     82     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     82     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     82     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     83     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |  0.9847868688920579 | 0.9908094847672191 |
|     83     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     83     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     83     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     84     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9809343728978357 | 0.9908094847672191 |
|     84     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     84     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     84     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     85     | -0.022045622782723873 | 0.33388858443839825  |  0.944545549902874  |  0.9572820457069902 | 0.9733180617556382 |
|     85     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     85     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     85     | -0.022045622782723873 | 0.33388858443839825  |  0.944545549902874  |                     |                    |
|     86     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |  0.9760822691107044 | 0.9975729721540305 |
|     86     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     86     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     86     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     87     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9614293596980226 | 0.9975729721540305 |
|     87     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     87     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     87     |  -0.4220456227827239  | -0.06611141556160177 |  0.9102600317178067 |                     |                    |
|     88     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9735157031727817 | 0.9975729721540305 |
|     88     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     88     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     88     |  -0.22204562278272388 | -0.2661114155616018  |  0.9411139826052626 |                     |                    |
|     89     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9816920716938395 | 0.9975729721540305 |
|     89     |  0.17795437721727614  | -0.2661114155616018  |  0.9495645462911014 |                     |                    |
|     89     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     89     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     90     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9915092445544325 | 0.9975729721540305 |
|     90     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     90     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     90     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     91     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9975729721540305 | 0.9975729721540305 |
|     91     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     91     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     91     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     92     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9876304505599738 | 0.9975729721540305 |
|     92     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     92     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     92     |  -0.22204562278272388 | -0.06611141556160177 |  0.9733180617556382 |                     |                    |
|     93     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |  0.963076131277672  | 0.9820577961761957 |
|     93     |  -0.22204562278272388 | -0.2661114155616018  |  0.9411139826052626 |                     |                    |
|     93     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     93     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     94     |  0.17795437721727614  | -0.2661114155616018  |  0.9495645462911014 |  0.9636262376285092 | 0.9908094847672191 |
|     94     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     94     |  0.17795437721727614  | -0.2661114155616018  |  0.9495645462911014 |                     |                    |
|     94     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     95     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |  0.9776879289659169 | 0.9908094847672191 |
|     95     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     95     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |                     |                    |
|     95     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     96     |  0.17795437721727614  | 0.33388858443839825  |  0.9298551053590726 |  0.9601524102048739 | 0.9908094847672191 |
|     96     | -0.022045622782723873 | 0.33388858443839825  |  0.944545549902874  |                     |                    |
|     96     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     96     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|     97     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |  0.9787727487503162 | 0.9975729721540305 |
|     97     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     97     |  -0.22204562278272388 | 0.13388858443839824  |  0.9667190212665745 |                     |                    |
|     97     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     98     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9809165706310187 | 0.9908094847672191 |
|     98     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     98     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|     98     |  0.17795437721727614  | -0.06611141556160177 |  0.9820577961761957 |                     |                    |
|     99     | -0.022045622782723873 | -0.2661114155616018  |  0.9645663731646148 |  0.9668484878670119 | 0.9975729721540305 |
|     99     |  0.17795437721727614  | 0.33388858443839825  |  0.9298551053590726 |                     |                    |
|     99     | -0.022045622782723873 | -0.06611141556160177 |  0.9975729721540305 |                     |                    |
|     99     |  0.17795437721727614  | 0.13388858443839824  |  0.9753995007903299 |                     |                    |
|    100     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |  0.9749548823072646 | 0.9908094847672191 |
|    100     |  0.37795437721727615  | -0.06611141556160177 |  0.9273910749274009 |                     |                    |
|    100     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
|    100     | -0.022045622782723873 | 0.13388858443839824  |  0.9908094847672191 |                     |                    |
+------------+-----------------------+----------------------+---------------------+---------------------+--------------------+
